source,search_query,code,product_name,generic_name,brands,categories,categories_tags,labels,labels_tags,ingredients_text,ingredients_tags,packaging,packaging_tags,countries,countries_tags,stores,origins,origins_tags,manufacturing_places,ecoscore_grade,ecoscore_score,image_url,last_modified_t,created_t,has_product_name,has_brand,has_categories,has_labels,has_ingredients,has_packaging,has_country,has_image,has_ecoscore
food,kaffee,8003410311171,Intermezzo Gusto e Corposo Kaffee,,Segafredo,"Beverages, Roasted coffee beans","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:coffee-beans', 'en:roasted-coffee-beans']",,[],geröstete Kaffeebohnen,"['en:coffee-beans', 'en:coffee']","Plastique, Film en plastique, Kunststoff,","['en:plastic', 'de:film-en-plastique', 'de:plastique']","Austria, France, Germany","['en:austria', 'en:france', 'en:germany']","Edeka, Hofer, Kaufland, Metro",Non European Union,['en:non-european-union'],Italie,f,-16.0,https://images.openfoodfacts.org/images/products/800/341/031/1171/front_de.56.400.jpg,1771502611,1537084669,True,True,True,False,True,True,True,True,True
food,kaffee,8711000525067,Cappuccino,,Jacobs,"Beverages, Coffees, Powdered cappucino","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees', 'en:powdered-cappucino']",,[],"Zucker, Glukosesirup, Kokosfett (ganz gehärtet), löslicher Bohnenkaffee (9,8%), Molkenerzeugnisse (aus Milch), Maltodextrin, Magermilchpulver, Stabilisatoren (E340, E1450), Aroma, Trennmittel (E551)","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'de:löslicher-bohnenkaffee', 'de:molkenerzeugnisse', 'en:maltodextrin', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:stabiliser', 'en:flavouring', 'en:anti-caking-agent', 'de:ganz-gehärtet', 'en:milk', 'en:e340', 'en:e1450', 'en:e551']",,[],"France, Germany","['en:france', 'en:germany']",,,[],,unknown,,https://images.openfoodfacts.org/images/products/871/100/052/5067/front_fr.10.400.jpg,1773706688,1538547790,True,True,True,False,True,False,True,True,False
food,kaffee,8000070027435,Caffé Crema Dolce Kaffee,,Lavazza,"Beverages, Coffee beans","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:coffee-beans']",Made in Italy,['en:made-in-italy'],Kaffeebohnen,"['en:coffee-beans', 'en:coffee']",Kunststoff,['en:plastic'],"France, Germany","['en:france', 'en:germany']",,Australia,['en:australia'],Italien,f,-7.0,https://images.openfoodfacts.org/images/products/800/007/002/7435/front_de.30.400.jpg,1748647590,1539617585,True,True,True,True,True,True,True,True,True
food,kaffee,4008167103219,Dallmayr prodomo,,"Bohnen, Dallmayr, Loacker","Beverages, Coffee beans","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:coffee-beans']",,[],cafe,['de:cafe'],"Packung(en), en:mixed plastic-bag","['de:packung-en', 'en:mixed-plastic-bag']","Germany, Morocco","['en:germany', 'en:morocco']",,,[],,f,-20.0,https://images.openfoodfacts.org/images/products/400/816/710/3219/front_de.21.400.jpg,1780645727,1546161122,True,True,True,False,True,True,True,True,True
food,kaffee,4311501482162,Cappuccino,"Getränkepulver mit löslichem Bohnenkaffee, Typ Classico","Edeka, Gut & Günstig","Beverages, Coffees, Powdered cappucino","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees', 'en:powdered-cappucino']","Rainforest Alliance, UTZ Certified Coffee","['en:sustainable-farming', 'en:rainforest-alliance', 'en:utz-certified', 'en:utz-certified-coffee']","Zucker, _Magermilchpulver_, 14% löslicher Bohnenkaffee, Kokosfett, Glukosesirup, Säureregulator Kaliumcarbonate, Stabilisator Natriumphosphate, Maltodextrin","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'de:löslicher-bohnenkaffee', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:acidity-regulator', 'en:stabiliser', 'en:maltodextrin', 'en:e501', 'en:e339']","Dose,Deckel,Kunststoff,82 C/PAP","['en:plastic', 'en:can', 'en:lid', 'de:82-c-pap']",Germany,['en:germany'],Edeka,Brazil,['en:brazil'],,unknown,,https://images.openfoodfacts.org/images/products/431/150/148/2162/front_de.21.400.jpg,1774489587,1552501212,True,True,True,True,True,True,True,True,False
food,kaffee,4061458002820,Kaffee Classic löslich,,Amaroy,"Beverages, Coffees, Instant coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees']","Rainforest Alliance, UTZ Certified Coffee","['en:sustainable-farming', 'en:rainforest-alliance', 'en:utz-certified', 'en:utz-certified-coffee']",baad Das Rainforest Alliance Siegel steht für eine bessere Zukunft für Mensch und Natur. www.ra.org Löslicher Kaffee 200 ge man the VERAL Gelbe,"['de:baad-das-rainforest-alliance-siegel-steht-für-eine-bessere-zukunft-für-mensch-und-natur', 'de:www-ra-org-löslicher-kaffee-200-ge-man-the-veral-gelbe']",,[],Germany,['en:germany'],,,[],,unknown,,https://images.openfoodfacts.org/images/products/406/145/800/2820/front_de.45.400.jpg,1773411777,1567083089,True,True,True,True,True,False,True,True,False
beauty,shampoo,4066447091748,Balea Shampoo Men,,,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],"Germany, Morocco","['en:germany', 'en:morocco']",,,[],,unknown,,,1771272558,1701004329,True,False,True,False,False,False,True,False,False
beauty,shampoo,4066447745443,Anti Schuppen Shampoo,,Balea,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],"Germany, Morocco","['en:germany', 'en:morocco']",,,[],,unknown,,https://images.openbeautyfacts.org/images/products/406/644/774/5443/front_bg.5.400.jpg,1771272860,1723554878,True,True,True,False,False,False,True,True,False
beauty,shampoo,4056489235620,Shampoo 7 Kräuter,,"Cien, Win Cosmetic","Shampoos, Incorrect product type, non-food-products, open-beauty-facts","['en:hair', 'en:shampoos', 'en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']","Without microplastics, Without silicon, de:Recyceltes Plastik","['en:without-microplastics', 'en:without-silicon', 'de:Recyceltes Plastik']","Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Sodium Benzoate, Citric Acid, Glycol Distearate, LDL Parfum, Laureth-4, Cocamide MEA, Guar Hydroxypropyltrimonium Chloride, Panthenol, Potassium Sorbate, Butylene Glycol, Formic Acid, Glucose, Lactic Acid, Humulus Lupulus Extract, Chamomilla Recutita Flower Extract, Rosmarinus Officinalis Leaf Extract, Urtica Dioica Extract, Melissa Officinalis Leaf Extract, 19140, CI 42090, Equisetum Arvense Extract, Salvia Officinalis Leaf Extract, CI 47005, Caramel, Tartaric Acid.","['en:water', 'en:sodium-laureth-sulfate', 'en:cocamidopropyl-betaine', 'en:sodium-chloride', 'en:sodium-benzoate', 'en:citric-acid', 'en:glycol-distearate', 'de:ldl-parfum', 'en:laureth-4', 'en:laureth', 'en:cocamide-mea', 'en:guar-hydroxypropyltrimonium-chloride', 'en:panthenol', 'en:potassium-sorbate', 'en:butylene-glycol', 'en:formic-acid', 'en:glucose', 'en:lactic-acid', 'de:humulus-lupulus-extract', 'en:chamomilla-recutita-flower-extract', 'en:natural-extracts', 'en:flower-extracts', 'de:rosmarinus-officinalis-leaf-extract', 'de:urtica-dioica-extract', 'de:melissa-officinalis-leaf-extract', 'de:19140', 'en:ci-42090', 'de:equisetum-arvense-extract', 'en:salvia-officinalis-leaf-extract', 'en:leaf-extracts', 'en:ci-47005', 'en:colorants', 'en:caramel', 'en:tartaric-acid']","Kunststoff,LDPE,HDPE","['kunststoff', 'ldpe', 'hdpe']",Germany,['en:germany'],Lidl,,[],Deutschland,unknown,,https://images.openbeautyfacts.org/images/products/405/648/923/5620/front_de.4.400.jpg,1743032579,1725613875,True,True,True,True,True,True,True,True,False
beauty,shampoo,8001090890054,Anti Schuppen Shampoo,,head & shoulders,,[],,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,,1746411822,1690210646,True,True,False,False,False,False,True,False,False
beauty,shampoo,4008890006429,Salthouse Totes Meer Shampoo Anti-Schuppen,,SALT HOUSE,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/400/889/000/6429/front_de.3.400.jpg,1746730494,1583168906,True,True,True,False,False,False,True,True,False
beauty,shampoo,3600542461511,,,Garnier,"Shampoos, Incorrect product type, non-food-products, open-beauty-facts","['en:hair', 'en:shampoos', 'en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],"Germany, Iraq","['en:germany', 'en:iraq']",,,[],,unknown,,https://images.openbeautyfacts.org/images/products/360/054/246/1511/front_en.9.400.jpg,1771275524,1711816330,False,True,True,False,False,False,True,True,False
beauty,shampoo,4262395460012,Hydrate & Shine Shampoo,,éla,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/426/239/546/0012/front_de.5.400.jpg,1779692423,1764860610,True,True,True,False,False,False,True,True,False
beauty,shampoo,5012008733007,shampoo,,,,[],,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/501/200/873/3007/front_de.3.400.jpg,1739296720,1698404117,True,False,False,False,False,False,True,True,False
beauty,shampoo,4056489329770,Shampoo vegan Aloe Vera,,Cien,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",Vegan,"['en:vegetarian', 'en:vegan']",,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/405/648/932/9770/front_de.11.400.jpg,1739946860,1646234431,True,True,True,True,False,False,True,True,False
beauty,shampoo,4056489318460,Shampoo for men für normales Haar,,Cien,Shampoos,"['en:hair', 'en:shampoos']","Vegan, Made in Germany, Without microplastics, Without silicon","['en:vegetarian', 'en:vegan', 'en:made-in-germany', 'en:without-microplastics', 'en:without-silicon']","Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Sodium Benzoate, Citric Acid, Glycol Distearate, Parfum, Laureth-4, Cocamide MEA, Guar Hydroxypropyltrimonium Chloride, Panthenol, Potassium Sorbate, Humulus Lupulus Extract, Propylene Glycol, Formic Acid, Lactic Acid.","['en:aqua', 'en:sodium-laureth-sulfate', 'en:cocamidopropyl-betaine', 'en:sodium-chloride', 'en:sodium-benzoate', 'en:citric-acid', 'en:glycol-distearate', 'en:parfum', 'en:laureth-4', 'en:laureth', 'en:cocamide-mea', 'en:guar-hydroxypropyltrimonium-chloride', 'en:panthenol', 'en:potassium-sorbate', 'en:humulus-lupulus-extract', 'en:propylene-glycol', 'en:formic-acid', 'en:lactic-acid']",,[],Germany,['en:germany'],Lidl,Germany,['en:germany'],,unknown,,https://images.openbeautyfacts.org/images/products/405/648/931/8460/front_de.7.400.jpg,1771055535,1690915284,True,True,True,True,True,False,True,True,False
beauty,shampoo,4056489688082,Anti schuppen Shampoo,,Cien,,[],,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/405/648/968/8082/front_en.7.400.jpg,1754729476,1710958289,True,True,False,False,False,False,True,True,False
beauty,shampoo,4103040048943,shampoo,,Seba med,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,,1737040839,1722949658,True,True,True,False,False,False,True,False,False
beauty,seife,4066447704761,Balea feste Seife,,Balea,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,,1737042055,1730213225,True,True,True,False,False,False,True,False,False
beauty,seife,4061464932647,Pflegende Seife - 3 % Urea,,Lacura,"Soaps, non-food-products, open-beauty-facts","['en:hygiene', 'en:soaps', 'en:non-food-products', 'en:open-beauty-facts']","No colorings, Without microplastics","['en:no-colorings', 'en:without-microplastics']",,[],,[],Germany,['en:germany'],"Aldi Nord, Aldi Süd",,[],,unknown,,https://images.openbeautyfacts.org/images/products/406/146/493/2647/front_de.9.400.jpg,1776565770,1731079307,True,True,True,True,False,False,True,True,False
beauty,seife,5000468000074,Milde Seife - Aloe Vera,,CD,"non-food-products, open-beauty-facts","['en:non-food-products', 'en:open-beauty-facts']",Vegan,"['en:vegetarian', 'en:vegan']",,[],,[],"Germany, Luxembourg","['en:germany', 'en:luxembourg']",,,[],,unknown,,https://images.openbeautyfacts.org/images/products/500/046/800/0074/front_fr.10.400.jpg,1705952499,1519802598,True,True,True,True,False,False,True,True,False
beauty,seife,29023462,Seife Flüssig,Seife Flüssig,Kiona  Aldi,"Incorrect product type, de:Flüssigseife, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'de:Flüssigseife', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/000/002/902/3462/front_de.3.400.jpg,1737042054,1662120297,True,True,True,False,False,False,True,True,False
beauty,seife,4009800001008,Seife,,Speick Original,"Soaps, Incorrect product type, non-food-products, open-beauty-facts, seifen","['en:hygiene', 'en:soaps', 'en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts', 'en:seifen']",,[],"Ingredients: Sodium Tallowate, Sodium Cocoate, Aqua (Water), Glycerin, Parfum (Fragrance), Valeriana Celtica (Speick) Extract, Lavandula Angustifolia (Lavender) Oil, Caprylic/Capric Triglyceride, Cera Alba (Beeswax), Mel (Honey), Potassium Laurate, Sodium Gluconate, Sodium Chloride, CI 15850 (Pigment Red 57:1), CI 75120 (Annatto), Benzyl Salicylate, Eugenol, Limonene, Linalool","['de:ingredients', 'de:sodium-cocoate', 'en:water', 'en:e422', 'de:parfum', 'de:valeriana-celtica', 'de:extract', 'de:lavandula-angustifolia', 'de:oil', 'de:caprylic', 'de:capric-triglyceride', 'de:cera-alba', 'en:honey', 'en:added-sugar', 'de:potassium-laurate', 'de:sodium-gluconate', 'de:sodium-chloride', 'de:ci-15850', 'de:ci-75120', 'de:benzyl-salicylate', 'de:eugenol', 'de:limonene', 'de:linalool', 'de:sodium-tallowate', 'de:water', 'de:fragrance', 'de:speick', 'de:lavender', 'de:beeswax', 'de:honey', 'de:pigment-red-57', 'en:e160b', 'de:1']",pap,['pap'],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/400/980/000/1008/front_de.11.400.jpg,1774451222,1607321993,True,True,True,False,True,True,True,True,False
beauty,seife,4002448100065,Hygiene Seife Hydra Care - Kamille Duft,,Sagrotan,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],"France, Germany","['en:france', 'en:germany']",,,[],,unknown,,https://images.openbeautyfacts.org/images/products/400/244/810/0065/front_de.3.400.jpg,1739291864,1587809595,True,True,True,False,False,False,True,True,False
beauty,seife,4001499957482,Pfirsichblüte Sensitiv Seife,,Frosch,,[],,[],"INGREDIENTS * Aqua, Sodium Laureth Sulfate, Sodium Chloride, Glycerin, Cocamidopropyl Betaine, Coco-Glucoside, Glyceryl Oleate, Dipropylene Glycol, Prunus Persica Flower Extract, Citric Acid, Lactic Acid, Sodium Benzoate, Parfum, CI 45100, CI 47005. frei von Mikroplastik frei von EDTA frei von Parabenen vegan: frei von tierischen Inhaltsstoffen hergestellt in einem EMAS-zertifizierten Unternehmen","['de:ingredients-aqua', 'en:sodium-laureth-sulfate', 'en:sodium-chloride', 'en:glycerin', 'en:cocamidopropyl-betaine', 'de:coco-glucoside', 'en:glyceryl-oleate', 'en:dipropylene-glycol', 'de:prunus-persica-flower-extract', 'en:citric-acid', 'en:lactic-acid', 'en:sodium-benzoate', 'en:fragrance', 'en:ci-45100', 'en:ci-47005', 'en:colorants', 'de:frei-von-mikroplastik-frei-von-edta-frei-von-parabenen', 'de:frei-von-tierischen-inhaltsstoffen-hergestellt-in-einem-emas-zertifizierten-unternehmen']",,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/400/149/995/7482/front_en.3.400.jpg,1761075194,1710269530,True,True,False,False,True,False,True,True,False
beauty,seife,4066447477177,Seife Balea,,,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/406/644/747/7177/front_de.3.400.jpg,1737042055,1704196559,True,False,True,False,False,False,True,True,False
beauty,seife,4066447806922,Mandelblüte Seife,,Alverde,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",The Vegan Society,"['en:vegetarian', 'en:vegan', 'en:the-vegan-society']",,[],,[],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/406/644/780/6922/front_de.3.400.jpg,1737042055,1734777715,True,True,True,True,False,False,True,True,False
beauty,seife,4305615617480,IMilde Seife (Meeresluft),,ISANA,"Incorrect product type, non-food-products, open-beauty-facts","['en:incorrect-product-type', 'en:non-food-products', 'en:open-beauty-facts']",,[],,[],,[],Germany,['en:germany'],,,[],,unknown,,,1737042054,1664830505,True,True,True,False,False,False,True,False,False
beauty,seife,4003143014251,Naturseife (Aktivkohle),,Kappus,"Incorrect product type, de:Körperpflege, de:Seife, fats, non-food-products, open-beauty-facts, plant-based-foods, plant-based-foods-and-beverages, vegetable-fats, vegetable-oils","['en:incorrect-product-type', 'de:Körperpflege', 'de:Seife', 'en:fats', 'en:non-food-products', 'en:open-beauty-facts', 'en:plant-based-foods', 'en:plant-based-foods-and-beverages', 'en:vegetable-fats', 'en:vegetable-oils']","Made in Germany, PEFC","['en:made-in-germany', 'en:pefc']",INGREDIENTS: Sodium Palmate · Aqua Glycerin - Sodium Cocoate· Parfum Hydrogenated Coconut Acid - Limonene· Linalool Phytic Acid - Sodium Chloride· CI 77268:1,"['de:ingredients', 'de:sodium-cocoate-parfum-hydrogenated-coconut-acid', 'de:limonene-linalool-phytic-acid', 'de:sodium-chloride-ci-77268', 'de:sodium-palmate', 'de:aqua-glycerin', 'de:1']",Papier,['en:paper'],Germany,['en:germany'],,,[],,unknown,,https://images.openbeautyfacts.org/images/products/400/314/301/4251/front_de.4.400.jpg,1737042058,1613295739,True,True,True,True,True,True,True,True,False
